isbn13,anger,disgust,fear,joy,sadness,surprise,neutral,dominant_emotion,max_score
9780140278767,0.0479530468583107,0.9682072997093201,0.12508447468280792,0.7910332679748535,0.04872259125113487,0.25344425439834595,0.8601880669593811,disgust,0.9682072997093201
9780140280463,0.03545861691236496,0.03701692074537277,0.1321108043193817,0.8021581172943115,0.06118515133857727,0.9040722846984863,0.9466322064399719,neutral,0.9466322064399719
9780140280494,0.022354962304234505,0.014694061130285263,0.9677082300186157,0.0047747367061674595,0.007482081186026335,0.014981239102780819,0.9466322064399719,fear,0.9677082300186157
9780140281705,0.19232822954654694,0.18773755431175232,0.718997061252594,0.8585709929466248,0.21886537969112396,0.6907463669776917,0.8051862120628357,joy,0.8585709929466248
9780140283358,0.7572644948959351,0.22076722979545593,0.002844284288585186,0.001049748039804399,0.010577814653515816,0.0012144712964072824,0.006281907670199871,anger,0.7572644948959351
9780140283365,0.024069588631391525,0.7830057740211487,0.08786509186029434,0.08022969961166382,0.011318910866975784,0.1026977077126503,0.7742995619773865,disgust,0.7830057740211487
9780140284126,0.027110131457448006,0.01963893510401249,0.041796520352363586,0.5991401672363281,0.02347498945891857,0.16612312197685242,0.7463988065719604,neutral,0.7463988065719604
9780140285970,0.024205243214964867,0.1618899703025818,0.01725272834300995,0.010222300887107849,0.19925029575824738,0.014012581668794155,0.5731667876243591,neutral,0.5731667876243591
9780140286014,0.007881405763328075,0.013518350198864937,0.019338559359312057,0.024568647146224976,0.013151056133210659,0.19833461940288544,0.9129295945167542,neutral,0.9129295945167542
9780140286274,0.0197314266115427,0.004611951764672995,0.9457331895828247,0.0014204494655132294,0.014265076257288456,0.0014875320484861732,0.012750380672514439,fear,0.9457331895828247
9780140286373,0.010902640409767628,0.014694061130285263,0.013737881556153297,0.23424111306667328,0.016113849356770515,0.04735218733549118,0.9466322064399719,neutral,0.9466322064399719
9780140286809,0.03144082427024841,0.0283549465239048,0.025466052815318108,0.08665929734706879,0.04288442060351372,0.6141565442085266,0.9015957117080688,neutral,0.9015957117080688
9780140288483,0.06372053921222687,0.10716724395751953,0.04389078915119171,0.010539546608924866,0.7026495933532715,0.014981239102780819,0.9466322064399719,neutral,0.9466322064399719
9780140295948,0.7338656187057495,0.027120478451251984,0.1668921709060669,0.9896934628486633,0.0798666924238205,0.23502281308174133,0.7454496622085571,joy,0.9896934628486633
9780140296037,0.005698200780898333,0.005281819961965084,0.016377156600356102,0.9688981771469116,0.00431213341653347,0.06731980293989182,0.09247966855764389,joy,0.9688981771469116
9780140296150,0.009061926044523716,0.014694061130285263,0.024928292259573936,0.11846978217363358,0.20069046318531036,0.02409704588353634,0.9466322064399719,neutral,0.9466322064399719
9780140296617,0.02391880750656128,0.554206907749176,0.09356368333101273,0.03297819942235947,0.038466840982437134,0.8037785887718201,0.2744905352592468,surprise,0.8037785887718201
9780140297973,0.004056436475366354,0.021267978474497795,0.0023053570184856653,0.01798631250858307,0.008979938924312592,0.021797819063067436,0.9526546597480774,neutral,0.9526546597480774
9780140298512,0.02086796425282955,0.014694061130285263,0.083335742354393,0.0047747367061674595,0.009095261804759502,0.3088615834712982,0.9466322064399719,neutral,0.9466322064399719
9780140299144,0.007874556817114353,0.03756553307175636,0.020891616120934486,0.9489396214485168,0.7098354697227478,0.23169466853141785,0.9595783352851868,neutral,0.9595783352851868
9780140299939,0.003018074668943882,0.014509547501802444,0.016499759629368782,0.4546416699886322,0.008085297420620918,0.06020014360547066,0.9598848223686218,neutral,0.9598848223686218
9780140299960,0.07220112532377243,0.2413889765739441,0.26821017265319824,0.35949668288230896,0.39122363924980164,0.033966436982154846,0.2783709168434143,sadness,0.39122363924980164
9780140307375,0.03702900931239128,0.012629794888198376,0.02795400097966194,0.08159890025854111,0.015870995819568634,0.1530328243970871,0.6718844771385193,neutral,0.6718844771385193
9780140320435,0.03378261998295784,0.03382788226008415,0.10981042683124542,0.9589367508888245,0.03045528195798397,0.09684960544109344,0.8977493643760681,joy,0.9589367508888245
9780140345827,0.11216074228286743,0.018439294770359993,0.35703185200691223,0.004864425398409367,0.07526162266731262,0.045771483331918716,0.3864704966545105,neutral,0.3864704966545105
9780140363333,0.004171908833086491,0.001933376188389957,0.9798121452331543,0.001177639584057033,0.003738273633643985,0.001650479855015874,0.007516270503401756,fear,0.9798121452331543
9780140364750,0.013354292139410973,0.07647587358951569,0.4206095039844513,0.01434201281517744,0.03999680280685425,0.017316700890660286,0.417904794216156,fear,0.4206095039844513
9780140367430,0.09086892008781433,0.165255606174469,0.6502598524093628,0.2086804211139679,0.049629367887973785,0.7492721080780029,0.536445677280426,surprise,0.7492721080780029
9780140424386,0.025978295132517815,0.07635928690433502,0.01636500470340252,0.9087136387825012,0.012929374352097511,0.15082037448883057,0.6302531957626343,joy,0.9087136387825012
9780140430363,0.01435040682554245,0.022802744060754776,0.9834877848625183,0.6653712391853333,0.021460052579641342,0.16329142451286316,0.8697566390037537,fear,0.9834877848625183
9780140433395,0.0824907198548317,0.09479311853647232,0.018261021003127098,0.44593361020088196,0.02509244903922081,0.02966204658150673,0.6661767363548279,neutral,0.6661767363548279
9780140435191,0.02265230566263199,0.23279695212841034,0.19319666922092438,0.014644295908510685,0.010263868607580662,0.30223947763442993,0.6957204341888428,neutral,0.6957204341888428
9780140436075,0.018517570570111275,0.017757339403033257,0.04153088852763176,0.06395488232374191,0.005501348990947008,0.8321349024772644,0.8764193058013916,neutral,0.8764193058013916
9780140436143,0.32680511474609375,0.7068139314651489,0.8146817684173584,0.03239718824625015,0.025876447558403015,0.026656590402126312,0.8517509698867798,neutral,0.8517509698867798
9780140436587,0.007017883472144604,0.009012850932776928,0.008822353556752205,0.7575488686561584,0.009387862868607044,0.008213886059820652,0.19999636709690094,joy,0.7575488686561584
9780140437508,0.16281287372112274,0.9666835069656372,0.7948299050331116,0.7038353681564331,0.056026726961135864,0.3029898703098297,0.8400467038154602,disgust,0.9666835069656372
9780140437850,0.020994484424591064,0.6509120464324951,0.9761369824409485,0.00893586128950119,0.1376481056213379,0.06186515465378761,0.7657350301742554,fear,0.9761369824409485
9780140437911,0.7113655209541321,0.9036725759506226,0.10754629969596863,0.40624910593032837,0.031049484387040138,0.30566707253456116,0.15912459790706635,disgust,0.9036725759506226
9780140439052,0.01735050044953823,0.8482367992401123,0.06915506720542908,0.8721109628677368,0.010662641376256943,0.014576304703950882,0.09355001896619797,joy,0.8721109628677368
9780140440461,0.01114131510257721,0.044859640300273895,0.6600720882415771,0.07770149409770966,0.009341678582131863,0.12450717389583588,0.07237660884857178,fear,0.6600720882415771
9780140440935,0.0049601346254348755,0.04649287462234497,0.03150562942028046,0.015445294789969921,0.5834754705429077,0.006841056514531374,0.3112795650959015,sadness,0.5834754705429077
9780140441055,0.9578360319137573,0.056265633553266525,0.5010533332824707,0.23567043244838715,0.23821355402469635,0.02284828945994377,0.6857869625091553,anger,0.9578360319137573
9780140441123,0.7265231609344482,0.1345059722661972,0.09559883177280426,0.6096625924110413,0.5681970715522766,0.1263279765844345,0.48261937499046326,anger,0.7265231609344482
9780140441222,0.8552449941635132,0.8104389309883118,0.10391516238451004,0.008436598815023899,0.049354590475559235,0.009669824503362179,0.3219117224216461,anger,0.8552449941635132
9780140441376,0.9393247961997986,0.27592191100120544,0.06144288554787636,0.6321796774864197,0.020638277754187584,0.01658986695110798,0.46768316626548767,anger,0.9393247961997986
9780140441529,0.5744097232818604,0.3960506021976471,0.22149603068828583,0.4162476062774658,0.20786002278327942,0.018477220088243484,0.1651991456747055,anger,0.5744097232818604
9780140441734,0.4677254259586334,0.4849820137023926,0.1389797180891037,0.9180451035499573,0.05613609775900841,0.15255269408226013,0.7110779285430908,joy,0.9180451035499573
9780140441796,0.04590747877955437,0.9494081735610962,0.13505853712558746,0.9368434548377991,0.9315258264541626,0.06952257454395294,0.29064542055130005,disgust,0.9494081735610962
9780140442052,0.8176999688148499,0.716464102268219,0.004725704435259104,0.017410051077604294,0.9661847352981567,0.002769643906503916,0.3201523423194885,sadness,0.9661847352981567
9780140442243,0.004018758423626423,0.006543019786477089,0.0011698236921802163,0.003551915055140853,0.9770381450653076,0.0011412198655307293,0.006537169683724642,sadness,0.9770381450653076
9780140442328,0.9207708239555359,0.12197116762399673,0.03862934187054634,0.6536680459976196,0.1435508131980896,0.02596299722790718,0.7107377648353577,anger,0.9207708239555359
9780140442373,0.5235975980758667,0.7005642056465149,0.02307838760316372,0.5276082158088684,0.09265591949224472,0.08865533024072647,0.8859342932701111,neutral,0.8859342932701111
9780140442410,0.041696012020111084,0.7268012166023254,0.6386841535568237,0.1142563670873642,0.014560344628989697,0.06442084908485413,0.7996664047241211,neutral,0.7996664047241211
9780140442571,0.8281798362731934,0.4316359758377075,0.03899412229657173,0.04009173437952995,0.06534543633460999,0.014864261262118816,0.670687735080719,anger,0.8281798362731934
9780140442755,0.03919052705168724,0.02489611878991127,0.017550881952047348,0.8463751673698425,0.024463241919875145,0.08801489323377609,0.9362554550170898,neutral,0.9362554550170898
9780140443073,0.01590319722890854,0.1131933331489563,0.3410429060459137,0.7494893074035645,0.596574604511261,0.1729578673839569,0.773684024810791,neutral,0.773684024810791
9780140443332,0.8798778057098389,0.0961260199546814,0.0021700288634747267,0.0014866916462779045,0.00855141319334507,0.0012932568788528442,0.010494685731828213,anger,0.8798778057098389
9780140443691,0.012997065670788288,0.9253497123718262,0.003604999277740717,0.002255471423268318,0.020158693194389343,0.0017474525375291705,0.033886514604091644,disgust,0.9253497123718262
9780140443943,0.04755382612347603,0.11628589779138565,0.025466052815318108,0.6216853260993958,0.03045528195798397,0.10430613160133362,0.9422665238380432,neutral,0.9422665238380432
9780140444421,0.00649741105735302,0.05266056954860687,0.6836543679237366,0.0031957824248820543,0.021517733111977577,0.01851234957575798,0.21396180987358093,fear,0.6836543679237366
9780140444438,0.006948558147996664,0.016955826431512833,0.07472915202379227,0.07241927087306976,0.05009595304727554,0.02623283676803112,0.9528656601905823,neutral,0.9528656601905823
9780140445145,0.27726802229881287,0.07459799945354462,0.4496169686317444,0.26410505175590515,0.016724536195397377,0.14351089298725128,0.6700553297996521,neutral,0.6700553297996521
9780140445220,0.0921628475189209,0.8809406757354736,0.012237003073096275,0.9130738973617554,0.133609801530838,0.0121089993044734,0.3459000587463379,joy,0.9130738973617554
9780140445503,0.12807875871658325,0.5853270292282104,0.050637803971767426,0.9610888361930847,0.015574709512293339,0.013842533342540264,0.5137242078781128,joy,0.9610888361930847
9780140445770,0.06946387887001038,0.35511648654937744,0.008715384639799595,0.8261591792106628,0.33644726872444153,0.00736134871840477,0.21342338621616364,joy,0.8261591792106628
9780140446043,0.01640406809747219,0.12685205042362213,0.08274316787719727,0.23247677087783813,0.7503873109817505,0.18922355771064758,0.9359173774719238,neutral,0.9359173774719238
9780140446166,0.01825805753469467,0.8755284547805786,0.00738536799326539,0.019957585260272026,0.005320311523973942,0.023776046931743622,0.9551393985748291,neutral,0.9551393985748291
9780140447200,0.0609017014503479,0.7119386792182922,0.23800092935562134,0.1995282769203186,0.031117932870984077,0.22722101211547852,0.8503491878509521,neutral,0.8503491878509521
9780140447262,0.4747077524662018,0.7802402377128601,0.18521317839622498,0.006768982857465744,0.12163668125867844,0.9438372850418091,0.36166074872016907,surprise,0.9438372850418091
9780140447606,0.008401229046285152,0.010921981185674667,0.0032956197392195463,0.02864907681941986,0.023538779467344284,0.01947498321533203,0.9363551139831543,neutral,0.9363551139831543
9780140447804,0.14706425368785858,0.8431145548820496,0.13645562529563904,0.5631538033485413,0.22776032984256744,0.09442183375358582,0.8781114816665649,neutral,0.8781114816665649
9780140447897,0.0031254536006599665,0.003936454653739929,0.002311179880052805,0.041915006935596466,0.0023772434797137976,0.04357125982642174,0.9027634263038635,neutral,0.9027634263038635
9780140447972,0.04819750040769577,0.20055079460144043,0.8321325182914734,0.22638556361198425,0.07563186436891556,0.036048341542482376,0.6225360035896301,fear,0.8321325182914734
9780140448009,0.003475779900327325,0.006845039315521717,0.002074086107313633,0.5319502949714661,0.00608645798638463,0.028048628941178322,0.4215196371078491,joy,0.5319502949714661
9780140448078,0.029609886929392815,0.06812842935323715,0.11027304828166962,0.044024985283613205,0.007482081186026335,0.06243589147925377,0.9466322064399719,neutral,0.9466322064399719
9780140448146,0.06593584269285202,0.8180158138275146,0.0017050618771463633,0.04167786240577698,0.018135884776711464,0.0018598447786644101,0.05266987532377243,disgust,0.8180158138275146
9780140448153,0.005336377769708633,0.022379610687494278,0.004455524496734142,0.004170323722064495,0.004053788259625435,0.013030093163251877,0.9465742111206055,neutral,0.9465742111206055
9780140448924,0.6036674976348877,0.04845424368977547,0.03107544220983982,0.031140662729740143,0.30664944648742676,0.01757732219994068,0.9366178512573242,neutral,0.9366178512573242
9780140448948,0.11391811817884445,0.05723156780004501,0.09060126543045044,0.0503992959856987,0.09908726066350937,0.06813257187604904,0.9172393679618835,neutral,0.9172393679618835
9780140449082,0.5181262493133545,0.30474382638931274,0.018131863325834274,0.5776651501655579,0.01423133909702301,0.0722329169511795,0.6848012804985046,neutral,0.6848012804985046
9780140449099,0.005826353561133146,0.00824770238250494,0.003125422867015004,0.701293408870697,0.01020400132983923,0.02967522293329239,0.940114438533783,neutral,0.940114438533783
9780140449129,0.001362502807751298,0.0033092310186475515,0.004748471546918154,0.0024283681996166706,0.9827991127967834,0.0017916150391101837,0.003560764016583562,sadness,0.9827991127967834
9780140449143,0.01045188307762146,0.016218025237321854,0.005398818291723728,0.017501365393400192,0.00456137815490365,0.011041910387575626,0.934826672077179,neutral,0.934826672077179
9780140449280,0.3592947721481323,0.8104658126831055,0.18914562463760376,0.772297203540802,0.23827891051769257,0.0644293874502182,0.949735164642334,neutral,0.949735164642334
9780140449327,0.019008340314030647,0.2829931974411011,0.02851383201777935,0.112738236784935,0.08584214746952057,0.025866009294986725,0.859717607498169,neutral,0.859717607498169
9780140449495,0.09650135040283203,0.1493188440799713,0.13037142157554626,0.8056100010871887,0.12430409342050552,0.09280802309513092,0.9109391570091248,neutral,0.9109391570091248
9780140449778,0.36779657006263733,0.5042856335639954,0.8263220191001892,0.9478368163108826,0.07092928141355515,0.04442187026143074,0.4333300292491913,joy,0.9478368163108826
9780140503449,0.020984793081879616,0.03902469575405121,0.0012516548158600926,0.614722728729248,0.010773496702313423,0.011983541771769524,0.3012591302394867,joy,0.614722728729248
9780140568196,0.013422120362520218,0.03857763856649399,0.026020154356956482,0.12419325858354568,0.0059215170331299305,0.1297292560338974,0.6621360778808594,neutral,0.6621360778808594
9780140620122,0.6978393197059631,0.2902805507183075,0.9586265087127686,0.007141625043004751,0.3696185052394867,0.052724387496709824,0.9374440908432007,fear,0.9586265087127686
9780140620474,0.017331944778561592,0.07920675724744797,0.9462988376617432,0.6828497052192688,0.009063353762030602,0.04089118167757988,0.6074567437171936,fear,0.9462988376617432
9780140620634,0.016016433015465736,0.0560799315571785,0.8336787223815918,0.18613199889659882,0.8839037418365479,0.026592029258608818,0.7342426180839539,sadness,0.8839037418365479
9780140621624,0.038559045642614365,0.0626320168375969,0.004285565111786127,0.059765275567770004,0.7867986559867859,0.0018480934668332338,0.04611131176352501,sadness,0.7867986559867859
9780140714548,0.02470451220870018,0.018447145819664,0.7799302339553833,0.0027683523949235678,0.1582265943288803,0.0012725102715194225,0.014650688506662846,fear,0.7799302339553833
9780140714555,0.02923956885933876,0.006062440108507872,0.01064207497984171,0.22356030344963074,0.05869610607624054,0.08822235465049744,0.5835771560668945,neutral,0.5835771560668945
9780140771978,0.010534826666116714,0.015015865676105022,0.005552169866859913,0.32931241393089294,0.005763270426541567,0.038166191428899765,0.5956552624702454,neutral,0.5956552624702454
9780140817782,0.003557950723916292,0.0027248915284872055,0.00444667087867856,0.6095438003540039,0.10136819630861282,0.10466642677783966,0.17369207739830017,joy,0.6095438003540039
9780141000183,0.009061926044523716,0.014694061130285263,0.007404615171253681,0.98878014087677,0.01704578846693039,0.14203110337257385,0.9466322064399719,joy,0.98878014087677
9780141000190,0.012165920808911324,0.016969094052910805,0.12861068546772003,0.0661109909415245,0.06793071329593658,0.3703010082244873,0.3379116654396057,surprise,0.3703010082244873
9780141000589,0.008212833665311337,0.025853797793388367,0.010219994932413101,0.1097433939576149,0.006587829440832138,0.07518000155687332,0.9381788372993469,neutral,0.9381788372993469
9780141001821,0.010239477269351482,0.014399002306163311,0.17129726707935333,0.00968324113637209,0.07911249250173569,0.03545036539435387,0.6798181533813477,neutral,0.6798181533813477
9780141001876,0.009061926044523716,0.014694061130285263,0.002373702824115753,0.4453916549682617,0.43154197931289673,0.014981239102780819,0.9466322064399719,neutral,0.9466322064399719
9780141002989,0.1724744588136673,0.06262322515249252,0.15722115337848663,0.006420864257961512,0.04848993942141533,0.08380436897277832,0.884791374206543,neutral,0.884791374206543
9780141005348,0.009230149909853935,0.012224842794239521,0.11055269092321396,0.9554141759872437,0.006809304468333721,0.7523871660232544,0.7927321195602417,joy,0.9554141759872437
9780141007458,0.028170283883810043,0.19315233826637268,0.5240705013275146,0.11098435521125793,0.22126905620098114,0.06406722217798233,0.8408938050270081,neutral,0.8408938050270081
9780141007472,0.01397485937923193,0.046493854373693466,0.05616164579987526,0.046865299344062805,0.30352404713630676,0.048350583761930466,0.8601594567298889,neutral,0.8601594567298889
9780141010311,0.16334013640880585,0.07331307977437973,0.7736955285072327,0.8117914795875549,0.31314778327941895,0.07487813383340836,0.9530762434005737,neutral,0.9530762434005737
9780141010373,0.020444853231310844,0.15582238137722015,0.05903657525777817,0.984432578086853,0.004589961841702461,0.8620868921279907,0.669133722782135,joy,0.984432578086853
9780141011110,0.02153637818992138,0.07297032326459885,0.12868426740169525,0.9607963562011719,0.11440949887037277,0.5064408779144287,0.8065460324287415,joy,0.9607963562011719
9780141013459,0.06905257701873779,0.05941712483763695,0.027333060279488564,0.8959015011787415,0.9752714037895203,0.20364493131637573,0.8845691680908203,sadness,0.9752714037895203
9780141013954,0.11428273469209671,0.8135920763015747,0.07286237925291061,0.852440357208252,0.16031578183174133,0.3781728744506836,0.9287328124046326,neutral,0.9287328124046326
9780141014081,0.004285644274204969,0.007697621826082468,0.9342471361160278,0.07368640601634979,0.007806680165231228,0.02898157201707363,0.8779099583625793,fear,0.9342471361160278
9780141015088,0.24458152055740356,0.1581374555826187,0.40074166655540466,0.8365640044212341,0.061996202915906906,0.02032516524195671,0.1406802386045456,joy,0.8365640044212341
9780141016702,0.2147323340177536,0.34879496693611145,0.6806290149688721,0.7833870649337769,0.9295673370361328,0.17907576262950897,0.9410852193832397,neutral,0.9410852193832397
9780141019994,0.7802672386169434,0.06548818945884705,0.8032107949256897,0.9153615832328796,0.014634124003350735,0.35973647236824036,0.936790943145752,neutral,0.936790943145752
9780141026282,0.1894885003566742,0.02952640876173973,0.22410862147808075,0.2242668718099594,0.8267391324043274,0.0841832384467125,0.5198505520820618,sadness,0.8267391324043274
9780141180366,0.006214844062924385,0.008341127075254917,0.10599550604820251,0.782094419002533,0.8177645802497864,0.08410884439945221,0.9252774715423584,neutral,0.9252774715423584
9780141180946,0.0478581041097641,0.8503639101982117,0.010682362131774426,0.8732243776321411,0.017825067043304443,0.005545212421566248,0.07688799500465393,joy,0.8732243776321411
9780141181288,0.028419945389032364,0.09472378343343735,0.0906110554933548,0.9395270943641663,0.0495264045894146,0.2800467610359192,0.8490248322486877,joy,0.9395270943641663
9780141182490,0.0390578992664814,0.11783311516046524,0.9033777713775635,0.9163892269134521,0.8513951301574707,0.43247532844543457,0.8244902491569519,joy,0.9163892269134521
9780141182582,0.06096785515546799,0.29093119502067566,0.07002803683280945,0.028012150898575783,0.1453208029270172,0.030199090018868446,0.9216476082801819,neutral,0.9216476082801819
9780141182803,0.18313558399677277,0.9618196487426758,0.471508264541626,0.28905969858169556,0.5223109126091003,0.18809771537780762,0.9418872594833374,disgust,0.9618196487426758
9780141182865,0.13792632520198822,0.9034077525138855,0.6653093099594116,0.0020874228794127703,0.03418542817234993,0.008501676842570305,0.10600575804710388,disgust,0.9034077525138855
9780141183022,0.014682639390230179,0.0225822813808918,0.329058974981308,0.3914283514022827,0.014820009469985962,0.1807488054037094,0.7930659055709839,neutral,0.7930659055709839
9780141183220,0.005655480083078146,0.015200509689748287,0.2288939505815506,0.24127565324306488,0.42458274960517883,0.01405792124569416,0.07033377885818481,sadness,0.42458274960517883
9780141183350,0.011377021670341492,0.014511415734887123,0.016146957874298096,0.7521158456802368,0.017270317301154137,0.013709754683077335,0.17486867308616638,joy,0.7521158456802368
9780141183534,0.010011358186602592,0.03164311870932579,0.014161428436636925,0.16900071501731873,0.07512924075126648,0.05962446331977844,0.8594105839729309,neutral,0.8594105839729309
9780141183718,0.058881208300590515,0.12537062168121338,0.7196633815765381,0.2081095427274704,0.46539855003356934,0.012130697257816792,0.5440798997879028,fear,0.7196633815765381
9780141183725,0.035875238478183746,0.015569187700748444,0.049020614475011826,0.1890684962272644,0.39474308490753174,0.13670925796031952,0.6124485731124878,neutral,0.6124485731124878
9780141184272,0.010386493057012558,0.015876781195402145,0.04985671117901802,0.29707974195480347,0.21436256170272827,0.8686507344245911,0.8821669220924377,neutral,0.8821669220924377
9780141184289,0.22370493412017822,0.2940462827682495,0.006580977234989405,0.015265964902937412,0.017955683171749115,0.0027645276859402657,0.43968161940574646,neutral,0.43968161940574646
9780141184296,0.009665671736001968,0.0964108482003212,0.08240005373954773,0.6683713793754578,0.035710591822862625,0.036032531410455704,0.7032625079154968,neutral,0.7032625079154968
9780141184845,0.07270725071430206,0.03727130591869354,0.9326267242431641,0.8663349747657776,0.11990291625261307,0.3369888365268707,0.8935338854789734,fear,0.9326267242431641
9780141184883,0.01693815179169178,0.008046379312872887,0.09906110912561417,0.15328501164913177,0.048512041568756104,0.16575512290000916,0.7694100141525269,neutral,0.7694100141525269
9780141184999,0.023901183158159256,0.028659218922257423,0.2421409785747528,0.5993205904960632,0.03229178115725517,0.1852065771818161,0.8819908499717712,neutral,0.8819908499717712
9780141185118,0.009431963786482811,0.18805134296417236,0.014093614183366299,0.13333554565906525,0.9646171927452087,0.031817223876714706,0.6021493077278137,sadness,0.9646171927452087
9780141185132,0.08028827607631683,0.09373439103364944,0.8586745262145996,0.022655608132481575,0.051495712250471115,0.003172100055962801,0.18093052506446838,fear,0.8586745262145996
9780141185163,0.058427926152944565,0.272890567779541,0.02290588803589344,0.00807399582117796,0.026205066591501236,0.008284538984298706,0.6032118797302246,neutral,0.6032118797302246
9780141185323,0.006873408332467079,0.006640550680458546,0.25310954451560974,0.5430423617362976,0.019128691405057907,0.019649537280201912,0.95707768201828,neutral,0.95707768201828
9780141185361,0.015172885730862617,0.045732323080301285,0.10831645131111145,0.038552988320589066,0.043611958622932434,0.12883102893829346,0.895047128200531,neutral,0.895047128200531
9780141185491,0.005379261914640665,0.039350543171167374,0.9036506414413452,0.7905028462409973,0.019153084605932236,0.05689159408211708,0.10529684275388718,fear,0.9036506414413452
9780141185750,0.02945457585155964,0.012766638770699501,0.19607935845851898,0.6086779832839966,0.04733680561184883,0.036977190524339676,0.9134502410888672,neutral,0.9134502410888672
9780141185910,0.8686032295227051,0.04894152283668518,0.0015039603458717465,0.002335855970159173,0.033596958965063095,0.0019260927801951766,0.04309234395623207,anger,0.8686032295227051
9780141185934,0.9057345390319824,0.28706228733062744,0.05048462375998497,0.12130854278802872,0.8341487050056458,0.08816155046224594,0.6026514172554016,anger,0.9057345390319824
9780141186078,0.01598672941327095,0.009361021220684052,0.027550458908081055,0.9751108884811401,0.025934122502803802,0.019293006509542465,0.8472775816917419,joy,0.9751108884811401
9780141186160,0.005772674456238747,0.008789162151515484,0.006268007680773735,0.579483151435852,0.33741259574890137,0.003584922756999731,0.05868949741125107,joy,0.579483151435852
9780141186351,0.04093398153781891,0.15590687096118927,0.022829029709100723,0.22570861876010895,0.05433392897248268,0.010995248332619667,0.698638916015625,neutral,0.698638916015625
9780141186696,0.033987484872341156,0.8612931966781616,0.02806156314909458,0.006987615022808313,0.042738597840070724,0.08861713856458664,0.8139767050743103,disgust,0.8612931966781616
9780141187068,0.010119705460965633,0.05158399045467377,0.8967235684394836,0.3100990951061249,0.006425159517675638,0.12186180055141449,0.871242105960846,fear,0.8967235684394836
9780141187198,0.021692847833037376,0.03846345096826553,0.013574535958468914,0.5325887799263,0.03771628811955452,0.22128093242645264,0.13468311727046967,joy,0.5325887799263
9780141187426,0.17908406257629395,0.3578864336013794,0.17746302485466003,0.972870409488678,0.17062512040138245,0.09046217054128647,0.9427193403244019,joy,0.972870409488678
9780141187884,0.3786923885345459,0.09689270704984665,0.7773258090019226,0.5162284970283508,0.1347673386335373,0.02600269950926304,0.6496168375015259,fear,0.7773258090019226
9780141303352,0.008359611965715885,0.003560870885848999,0.007708870340138674,0.4493789076805115,0.0075987414456903934,0.35751718282699585,0.7387456297874451,neutral,0.7387456297874451
9780141304311,0.021912461146712303,0.4113415479660034,0.49237027764320374,0.0015659220516681671,0.023880572989583015,0.028828458860516548,0.020100753754377365,fear,0.49237027764320374
9780141307411,0.30204832553863525,0.3065248429775238,0.04627285897731781,0.3130428194999695,0.04935338348150253,0.1424407809972763,0.9428066611289978,neutral,0.9428066611289978
9780141309408,0.2017652988433838,0.06953279674053192,0.755070686340332,0.07225795835256577,0.014188028872013092,0.033561546355485916,0.8374981880187988,neutral,0.8374981880187988
9780141310688,0.010404507629573345,0.010664256289601326,0.020513270050287247,0.1987442672252655,0.9393380284309387,0.2486632913351059,0.8489530086517334,sadness,0.9393380284309387
9780141310695,0.14985068142414093,0.03247881680727005,0.269533634185791,0.006617809180170298,0.14883600175380707,0.008668387308716774,0.38401469588279724,neutral,0.38401469588279724
9780141311357,0.2065119445323944,0.4052675664424896,0.04621481895446777,0.020950820297002792,0.3102870285511017,0.08922944217920303,0.6553910374641418,neutral,0.6553910374641418
9780141311401,0.024463849142193794,0.04463668540120125,0.5332916378974915,0.3842978775501251,0.40113237500190735,0.4372906982898712,0.517377495765686,fear,0.5332916378974915
9780141311883,0.023530369624495506,0.009468593634665012,0.7280452847480774,0.05687005817890167,0.14234821498394012,0.0972224771976471,0.8010756373405457,neutral,0.8010756373405457
9780141314570,0.020818715915083885,0.12348750233650208,0.016806717962026596,0.06405206024646759,0.022814759984612465,0.010320217348635197,0.9311308264732361,neutral,0.9311308264732361
9780141318301,0.9200263619422913,0.9704065918922424,0.022710084915161133,0.016055308282375336,0.2815743684768677,0.3361484110355377,0.9192219376564026,disgust,0.9704065918922424
9780141439334,0.07271072268486023,0.8858383297920227,0.004025452304631472,0.9313226938247681,0.01606469228863716,0.018113620579242706,0.7872998714447021,joy,0.9313226938247681
9780141439518,0.028669225051999092,0.8573415875434875,0.0033417162485420704,0.015975140035152435,0.0053329505026340485,0.0021775406785309315,0.08716186881065369,disgust,0.8573415875434875
9780141439631,0.09983327984809875,0.10954540222883224,0.9648124575614929,0.984815239906311,0.04593814164400101,0.02887059561908245,0.7449303269386292,joy,0.984815239906311
9780141439907,0.029140250757336617,0.14469386637210846,0.7315137386322021,0.003057021414861083,0.02079371176660061,0.015281233936548233,0.05552016571164131,fear,0.7315137386322021
9780141439969,0.012168213725090027,0.026839647442102432,0.39257803559303284,0.05847771838307381,0.2251620888710022,0.014981239102780819,0.9466322064399719,neutral,0.9466322064399719
9780141441115,0.010331615805625916,0.09372380375862122,0.002373702824115753,0.7851552963256836,0.010929198004305363,0.014981239102780819,0.9466322064399719,neutral,0.9466322064399719
9780141441160,0.02944478578865528,0.0041527776047587395,0.6575669646263123,0.030201807618141174,0.006014937534928322,0.034493472427129745,0.2381252497434616,fear,0.6575669646263123
9780142000205,0.003963363356888294,0.005433447193354368,0.002850648947060108,0.891463577747345,0.00292856409214437,0.015965068712830544,0.0773952305316925,joy,0.891463577747345
